accident_type,severity_class,year,x_etrs,y_etrs,lon,lat
MA,1,2022,25503287.810,6677629.800,25.059300,60.211423
MA,1,2022,25500208.210,6683288.510,25.003761,60.262225
MA,2,2022,25503601.690,6677237.070,25.064954,60.207895
MA,1,2022,25499056.790,6682541.220,24.982965,60.255517
MA,1,2022,25495524.050,6680759.380,24.919201,60.239501
MA,2,2022,25498225.140,6678155.580,24.967983,60.216152
MA,1,2022,25494869.680,6680508.080,24.907395,60.237238
MA,2,2022,25491926.220,6680623.850,24.854259,60.238229
MA,1,2022,25507915.790,6676717.410,25.142736,60.203170
MA,1,2022,25496903.870,6681177.870,24.944103,60.243270
MA,1,2022,25495680.990,6674392.490,24.922170,60.182357
MA,2,2022,25497150.040,6682258.840,24.948532,60.252974
MA,1,2022,25503243.230,6677483.200,25.058494,60.210108
MA,1,2022,25497269.040,6672776.720,24.950809,60.167869
MA,1,2022,25500404.830,6681783.730,25.007310,60.248719
MA,1,2022,25493861.560,6680027.600,24.889212,60.232911
MA,1,2022,25498335.460,6676204.310,24.969989,60.198639
MA,1,2022,25504300.380,6679269.680,25.077598,60.226132
MA,2,2022,25495047.270,6672373.410,24.910799,60.164228
MA,1,2022,25503012.160,6681272.130,25.054383,60.244116
MA,1,2022,25497931.040,6675859.490,24.962702,60.195542
MA,1,2022,25497404.730,6673382.560,24.953245,60.173307
MA,2,2022,25507345.070,6680000.680,25.132564,60.232650
MA,2,2022,25498739.490,6674028.780,24.977287,60.179114
MA,2,2022,25493475.370,6679816.840,24.882249,60.231014
MA,1,2022,25504423.910,6679007.370,25.079821,60.223776
MA,2,2022,25496986.000,6677329.560,24.945643,60.208730
MA,1,2022,25495611.020,6680811.550,24.920770,60.239970
MA,2,2022,25492260.270,6672232.570,24.860609,60.162921
MA,2,2022,25494882.950,6672391.950,24.907839,60.164392
MA,1,2022,25494990.790,6680492.080,24.909581,60.237096
MA,1,2022,25497412.410,6681345.380,24.953282,60.244777
MA,1,2022,25496956.300,6677317.190,24.945107,60.208619
MA,1,2022,25494747.260,6675565.770,24.905313,60.192877
MA,1,2022,25496478.070,6677097.150,24.936486,60.206640
MA,1,2022,25512153.570,6684204.410,25.219600,60.270264
MA,1,2022,25498209.780,6678161.750,24.967706,60.216207
MA,1,2022,25495019.390,6674903.460,24.910235,60.186936
MA,1,2022,25505897.910,6680730.270,25.106467,60.239221
MA,1,2022,25493418.480,6680207.150,24.881210,60.234516
MA,1,2022,25497049.270,6674895.280,24.946819,60.186882
MA,1,2022,25504557.950,6678546.590,25.082229,60.219639
MA,2,2022,25492200.020,6679059.070,24.859262,60.224190
MA,1,2022,25494299.820,6680634.290,24.897105,60.238363
MA,1,2022,25497341.460,6671357.650,24.952132,60.155132
MA,1,2022,25497103.650,6676192.660,24.947781,60.198527
MA,1,2022,25494400.030,6680288.470,24.898924,60.235260
MA,1,2022,25492566.660,6679866.440,24.865848,60.231443
MA,1,2022,25499166.940,6674829.660,24.984986,60.186303
MA,1,2022,25493079.910,6680368.620,24.875093,60.235959
MA,2,2022,25505346.150,6677293.170,25.096416,60.208380
MA,2,2022,25499302.510,6681036.660,24.987408,60.242013
MA,1,2022,25504771.620,6677928.880,25.086070,60.214093
MA,1,2022,25493531.600,6677855.660,24.883327,60.213412
MA,2,2022,25495260.070,6675320.240,24.914563,60.190680
MA,1,2022,25502646.400,6680944.940,25.047775,60.241182
MA,1,2022,25497696.800,6674958.920,24.958489,60.187458
MA,1,2022,25491895.620,6680547.880,24.853710,60.237547
MA,1,2022,25507305.000,6677855.180,25.131764,60.213394
MA,1,2022,25494121.510,6676700.280,24.894000,60.203051
MA,2,2022,25496540.490,6673117.910,24.937680,60.170926
MA,1,2022,25505033.990,6677511.700,25.090792,60.210345
MA,1,2022,25503959.220,6679523.360,25.071447,60.228412
MA,1,2022,25504888.350,6677693.890,25.088170,60.211982
MA,2,2022,25507508.620,6677003.840,25.135405,60.205749
MA,1,2022,25497227.460,6682374.360,24.949929,60.254011
MA,1,2022,25497077.180,6676179.280,24.947304,60.198407
MA,1,2022,25496988.650,6675102.850,24.945724,60.188745
MA,1,2022,25496460.880,6675916.150,24.936197,60.196040
MA,1,2022,25497607.460,6674582.470,24.956883,60.184078
MA,1,2022,25496484.970,6673108.610,24.936680,60.170842
MA,1,2022,25495459.190,6675226.330,24.918154,60.189839
MA,1,2022,25509736.250,6677535.270,25.175601,60.210472
MA,1,2022,25495700.970,6672159.720,24.922577,60.162317
MA,1,2022,25506477.240,6678510.740,25.116854,60.219292
MA,1,2022,25499546.540,6682136.660,24.991811,60.251887
MA,1,2022,25501699.570,6680933.300,25.030682,60.241083
MA,1,2022,25506790.350,6679474.660,25.122535,60.227938
MA,2,2022,25494242.480,6675558.230,24.896214,60.192803
MA,2,2022,25504931.400,6677632.040,25.088944,60.211427
MA,1,2022,25502195.780,6675490.220,25.039581,60.192227
MA,1,2022,25504648.620,6682359.090,25.083953,60.253857
MA,2,2022,25497776.250,6672751.200,24.959945,60.167643
MA,2,2022,25503886.870,6682873.080,25.070206,60.258478
MA,1,2022,25500601.000,6680296.250,25.010848,60.235368
MA,2,2022,25498013.500,6675216.840,24.964194,60.189774
MA,1,2022,25497315.060,6674389.680,24.951616,60.182346
MA,1,2022,25493595.470,6676031.830,24.884536,60.197044
MA,1,2022,25497471.280,6675885.000,24.954413,60.195768
MA,2,2022,25493154.360,6679517.340,24.876466,60.228320
MA,1,2022,25497869.490,6674804.950,24.961603,60.186077
MA,1,2022,25496107.080,6675588.010,24.929825,60.193092
MA,1,2022,25511881.000,6681970.930,25.214544,60.250226
MA,1,2022,25504690.490,6678169.820,25.084612,60.216256
MA,2,2022,25502615.470,6680160.260,25.047206,60.234140
MA,1,2022,25495991.120,6672324.610,24.927799,60.163800
MA,2,2022,25504671.200,6678227.520,25.084265,60.216774
MA,1,2022,25497364.640,6672757.290,24.952531,60.167695
MA,1,2022,25496345.640,6674684.110,24.934142,60.184981
MA,1,2022,25495786.000,6678653.360,24.923974,60.220601
MA,1,2022,25491674.470,6681455.930,24.849681,60.245692
MA,1,2022,25491543.490,6672484.970,24.847690,60.165172
MA,1,2022,25499188.640,6678942.580,24.985361,60.223218
MA,1,2022,25496550.700,6671738.600,24.937887,60.158546
MA,1,2022,25497243.250,6676064.510,24.950300,60.197378
MA,1,2022,25497818.690,6675511.670,24.960680,60.192419
MA,1,2022,25492527.050,6681897.360,24.865058,60.249671
MA,1,2022,25498157.010,6682895.360,24.966711,60.258692
MA,1,2022,25494513.080,6675395.330,24.901096,60.191344
MA,1,2022,25497895.040,6676027.500,24.962051,60.197050
MA,2,2022,25493587.010,6675221.310,24.884409,60.189769
MA,1,2022,25497695.130,6671936.000,24.958493,60.160326
MA,1,2022,25504683.750,6678152.770,25.084490,60.216103
MA,1,2022,25499101.050,6683529.100,24.983760,60.264384
MA,1,2022,25497417.160,6673110.880,24.953472,60.170869
MA,1,2022,25491767.940,6680830.810,24.851394,60.240083
MA,1,2022,25491425.510,6681202.100,24.845197,60.243409
MA,1,2022,25497615.370,6674071.870,24.957032,60.179495
MA,2,2022,25503891.220,6682856.650,25.070284,60.258331
MA,2,2022,25503998.940,6683148.170,25.072235,60.260946
MA,1,2022,25491999.760,6680003.740,24.855611,60.232665
MA,2,2022,25498077.770,6672879.720,24.965375,60.168798
MA,2,2022,25504157.470,6684427.540,25.075125,60.272427
MA,1,2022,25492947.150,6672264.800,24.872979,60.163222
MA,1,2022,25504776.680,6683519.050,25.086293,60.264266
MA,2,2022,25504171.160,6679479.280,25.075271,60.228015
MA,2,2022,25499640.190,6682101.130,24.993502,60.251568
MA,1,2022,25496115.260,6675895.320,24.929967,60.195850
MA,1,2022,25502938.200,6677080.850,25.052986,60.206499
MA,1,2022,25503765.900,6679520.680,25.067958,60.228390
MA,1,2022,25494811.440,6676208.910,24.906454,60.198650
MA,1,2022,25496365.220,6672582.770,24.934532,60.166121
MA,1,2022,25496714.610,6673078.020,24.940817,60.170569
MA,1,2022,25500426.540,6682115.480,25.007703,60.251697
MA,1,2022,25496105.680,6680958.270,24.929697,60.241292
MA,1,2022,25492814.550,6681598.420,24.870260,60.246993
MA,2,2022,25507344.770,6680002.990,25.132559,60.232670
MA,1,2022,25495143.230,6674781.080,24.912470,60.185839
MA,1,2022,25498942.820,6682502.300,24.980907,60.255167
MA,1,2022,25504786.740,6677808.780,25.086340,60.213015
MA,1,2022,25503793.500,6677266.040,25.068414,60.208154
MA,1,2022,25497916.500,6674922.200,24.962449,60.187129
MA,2,2022,25493740.290,6680239.150,24.887017,60.234808
MA,1,2022,25500494.810,6681869.840,25.008935,60.249492
MA,1,2022,25506508.570,6680124.090,25.117471,60.233771
MA,2,2022,25502266.960,6685446.050,25.040975,60.281583
MA,1,2022,25499686.590,6682409.800,24.994340,60.254338
MA,2,2022,25503198.670,6683438.600,25.057784,60.263560
MA,1,2022,25501803.850,6684001.050,25.032592,60.268616
MA,1,2022,25491655.870,6680969.480,24.849365,60.241326
MA,1,2022,25499394.580,6681832.940,24.989068,60.249161
MA,2,2022,25502285.290,6675047.430,25.041189,60.188252
MA,1,2022,25499951.600,6679321.490,24.999127,60.226620
MA,1,2022,25504771.170,6677927.250,25.086061,60.214078
MA,1,2022,25498139.150,6678101.880,24.966433,60.215669
MA,1,2022,25502793.180,6674188.650,25.050331,60.180541
MA,1,2022,25495929.960,6672368.450,24.926697,60.164193
MA,1,2022,25498574.060,6681159.630,24.974256,60.243115
MA,1,2022,25497152.550,6681674.090,24.948586,60.247725
MA,1,2022,25495879.110,6674428.480,24.925739,60.182682
MA,1,2022,25496109.690,6677385.560,24.929838,60.209226
MA,1,2022,25500770.260,6680975.530,25.013905,60.241465
MA,1,2022,25495678.450,6671536.160,24.922185,60.156720
MA,1,2022,25500647.590,6679512.890,25.011686,60.228337
MA,1,2022,25504670.860,6677872.080,25.084251,60.213584
MA,1,2022,25494765.590,6676872.110,24.905610,60.204602
MA,1,2022,25492441.790,6680012.150,24.863589,60.232749
MA,1,2022,25501142.320,6680989.250,25.020622,60.241587
MA,1,2022,25499279.880,6681016.710,24.987000,60.241834
MA,2,2022,25504547.370,6684098.360,25.082163,60.269468
MA,1,2022,25495700.100,6672144.280,24.922562,60.162179
MA,1,2022,25497084.430,6680909.830,24.947367,60.240865
MA,1,2022,25502087.430,6675770.300,25.037631,60.194741
MA,1,2022,25495873.190,6676409.860,24.925592,60.200466
MA,2,2022,25500817.770,6682238.690,25.014768,60.252802
MA,1,2022,25495946.020,6676433.170,24.926905,60.200676
MA,1,2022,25504367.220,6683815.340,25.078902,60.266930
MA,1,2022,25498354.090,6678196.990,24.970309,60.216524
MA,1,2022,25504175.910,6677232.800,25.075310,60.207852
MA,1,2022,25495943.450,6677152.000,24.926844,60.207128
MA,1,2022,25496805.410,6672504.980,24.942462,60.165426
MA,1,2022,25502542.810,6680246.020,25.045896,60.234910
MA,1,2022,25495336.650,6675223.450,24.915945,60.189812
MA,1,2022,25501471.370,6681003.040,25.026563,60.241710
MA,1,2022,25496198.380,6673090.610,24.931518,60.170678
MA,1,2022,25493798.790,6680221.990,24.888074,60.234655
MA,1,2022,25501560.950,6685568.020,25.028215,60.282681
MA,1,2022,25495886.680,6680080.200,24.925761,60.233409
MA,2,2022,25494597.130,6678677.660,24.902524,60.220805
MA,2,2022,25493550.170,6678123.730,24.883653,60.215818
MA,1,2022,25510413.480,6683567.220,25.188126,60.264593
MA,1,2022,25505958.080,6680536.720,25.107547,60.237483
MA,1,2022,25501706.940,6680947.550,25.030815,60.241211
MA,1,2022,25497698.050,6674726.550,24.958514,60.185372
MA,2,2022,25496986.250,6672240.810,24.945723,60.163057
MA,1,2022,25504808.770,6677820.600,25.086737,60.213120
MA,1,2022,25494597.870,6678680.360,24.902537,60.220830
MA,1,2022,25493443.660,6682494.920,24.881590,60.255050
MA,1,2022,25505336.660,6677297.640,25.096245,60.208420
MA,1,2022,25503850.180,6679517.210,25.069479,60.228358
MA,1,2022,25501994.160,6680859.700,25.035999,60.240421
MA,1,2022,25503183.280,6681412.820,25.057474,60.245378
MA,2,2022,25504860.950,6677724.840,25.087676,60.212260
MA,1,2022,25504292.200,6679276.000,25.077450,60.226189
MA,1,2022,25496879.090,6677791.060,24.943708,60.212872
MA,1,2022,25497701.890,6676089.620,24.958568,60.197606
MA,1,2022,25503876.810,6682171.170,25.070010,60.252178
MA,2,2022,25498246.130,6677382.000,24.968369,60.209208
MA,1,2022,25501945.890,6684616.070,25.035164,60.274136
MA,2,2022,25498221.650,6677230.030,24.967929,60.207844
MA,1,2022,25499818.770,6681108.620,24.996728,60.242660
MA,1,2022,25498191.350,6672785.420,24.967422,60.167952
MA,1,2022,25496840.120,6677864.620,24.943004,60.213532
MA,1,2022,25504853.100,6677746.550,25.087535,60.212455
MA,1,2022,25503910.980,6679486.910,25.070576,60.228086
MA,1,2022,25496870.700,6677833.870,24.943556,60.213256
MA,1,2022,25497868.680,6673512.030,24.961602,60.174472
MA,2,2022,25491671.900,6680976.290,24.849654,60.241387
MA,1,2022,25504852.640,6677713.290,25.087526,60.212157
MA,1,2022,25497019.450,6680286.940,24.946203,60.235274
MA,1,2022,25503383.770,6678136.250,25.061039,60.215968
MA,1,2022,25500130.120,6680964.060,25.002349,60.241362
MA,1,2022,25504836.620,6677706.310,25.087237,60.212094
MA,1,2022,25494142.130,6672621.090,24.894490,60.166439
MA,1,2022,25497257.940,6682433.970,24.950478,60.254546
MP,2,2022,25504442.380,6677374.040,25.080119,60.209117
MP,1,2022,25497982.670,6676564.560,24.963625,60.201870
MP,2,2022,25493642.970,6683407.010,24.885161,60.263239
MP,2,2022,25493303.500,6682047.260,24.879074,60.251029
MP,2,2022,25492221.120,6680296.720,24.859595,60.235299
MP,1,2022,25496106.130,6675851.540,24.929803,60.195457
MP,2,2022,25499622.430,6681034.930,24.993184,60.241998
MP,2,2022,25495781.280,6675376.350,24.923956,60.191189
MP,2,2022,25500518.450,6679308.550,25.009355,60.226503
MP,2,2022,25494483.560,6680324.750,24.900430,60.235587
MP,1,2022,25496554.690,6672588.150,24.937945,60.166171
MP,2,2022,25496117.120,6671963.150,24.930075,60.160557
MP,2,2022,25496790.020,6674579.900,24.942152,60.184050
MP,2,2022,25501214.520,6675475.250,25.021893,60.192097
MP,2,2022,25492103.960,6672284.240,24.857792,60.163381
MP,2,2022,25493094.190,6678059.450,24.875430,60.215234
MP,2,2022,25502541.810,6680488.490,25.045881,60.237086
MP,2,2022,25500399.220,6680461.680,25.007206,60.236853
MP,2,2022,25500777.830,6679065.510,25.014035,60.224322
MP,1,2022,25495735.480,6672122.140,24.923199,60.161981
MP,2,2022,25502996.460,6677174.150,25.054038,60.207336
MP,2,2022,25502383.410,6675787.750,25.042966,60.194896
MP,2,2022,25500046.350,6679834.860,25.000836,60.231228
MP,2,2022,25497717.730,6682658.970,24.958780,60.256568
MP,1,2022,25500639.420,6682353.950,25.011548,60.253837
MP,1,2022,25503403.830,6682410.900,25.061473,60.254334
MP,1,2022,25492439.160,6671970.350,24.863841,60.160570
MP,1,2022,25497567.560,6674934.920,24.956160,60.187241
MP,2,2022,25495887.530,6681143.230,24.925755,60.242950
MP,1,2022,25493625.320,6677828.180,24.885018,60.213167
MP,1,2022,25494408.010,6677908.650,24.899133,60.213901
PP,1,2022,25499353.640,6678534.400,24.988339,60.219555
PP,2,2022,25495752.930,6681654.080,24.923314,60.247533
PP,2,2022,25493800.410,6680726.190,24.888087,60.239180
PP,2,2022,25497898.490,6676213.130,24.962111,60.198716
PP,2,2022,25503207.500,6678043.110,25.057858,60.215133
PP,2,2022,25496461.010,6672715.290,24.936255,60.167311
PP,2,2022,25497571.960,6674029.430,24.956250,60.179114
PP,1,2022,25493418.900,6677652.770,24.881300,60.211589
PP,1,2022,25498623.470,6675215.020,24.975189,60.189760
PP,2,2022,25501271.190,6675411.600,25.022914,60.191525
PP,2,2022,25497315.990,6674175.960,24.951636,60.180428
PP,1,2022,25497372.920,6672528.020,24.952683,60.165637
PP,2,2022,25494005.480,6677319.620,24.891890,60.208608
PP,1,2022,25497732.040,6681168.060,24.959055,60.243187
PP,2,2022,25492591.420,6679045.770,24.866325,60.224078
PP,2,2022,25504996.410,6677978.900,25.090126,60.214539
PP,2,2022,25493028.960,6680720.110,24.874162,60.239113
PP,2,2022,25503005.850,6677169.900,25.054208,60.207297
PP,2,2022,25496383.900,6671358.190,24.934890,60.155130
PP,1,2022,25491888.690,6680293.050,24.853595,60.235259
PP,1,2022,25509682.630,6678787.240,25.174694,60.221710
PP,2,2022,25493215.400,6671987.930,24.877819,60.160742
PP,2,2022,25503432.840,6675385.890,25.061878,60.191282
PP,2,2022,25496942.060,6673239.770,24.944912,60.172023
PP,2,2022,25502474.520,6684542.580,25.044716,60.273473
PP,2,2022,25497993.340,6675154.410,24.963832,60.189214
PP,2,2022,25497756.200,6680995.180,24.959493,60.241636
PP,2,2022,25501688.150,6675678.060,25.030432,60.193915
PP,2,2022,25492995.690,6678571.870,24.873635,60.219832
PP,3,2022,25506264.960,6679946.940,25.113069,60.232185
PP,2,2022,25502436.100,6674831.630,25.043905,60.186314
PP,1,2022,25499899.910,6682686.740,24.998192,60.256824
PP,2,2022,25495301.350,6672270.470,24.915377,60.163307
PP,1,2022,25497472.940,6684519.450,24.954335,60.273265
PP,2,2022,25506840.410,6679560.950,25.123441,60.228712
PP,2,2022,25497138.350,6674868.370,24.948425,60.186641
PP,2,2022,25499336.980,6682937.380,24.988024,60.259073
PP,1,2022,25498485.840,6675054.410,24.972709,60.188318
PP,2,2022,25495703.260,6673815.160,24.922583,60.177176
PP,2,2022,25492565.840,6679851.690,24.865834,60.231311
PP,1,2022,25497335.400,6674206.020,24.951985,60.180698
PP,2,2022,25496134.540,6675642.370,24.930319,60.193580
PP,2,2022,25496337.750,6674723.540,24.933999,60.185335
PP,2,2022,25508242.100,6677352.560,25.148646,60.208865
PP,2,2022,25495376.000,6671956.000,24.916729,60.160485
PP,2,2022,25496219.050,6673139.300,24.931889,60.171115
PP,2,2022,25496008.070,6680820.390,24.927937,60.240053
PP,2,2022,25497873.670,6678479.590,24.961640,60.219058
PP,2,2022,25500454.660,6675158.040,25.008195,60.189251
PP,2,2022,25505023.540,6677521.520,25.090604,60.210434
PP,2,2022,25497251.090,6673474.690,24.950476,60.174133
PP,2,2022,25504473.070,6680060.230,25.080731,60.233226
PP,2,2022,25493878.650,6680387.250,24.889510,60.236139
PP,1,2022,25503220.500,6684176.950,25.058190,60.270186
PP,2,2022,25492850.160,6681507.390,24.870906,60.246176
PP,1,2022,25499472.840,6683848.810,24.990476,60.267254
PP,2,2022,25492728.190,6672093.100,24.869041,60.161677
PP,2,2022,25500799.660,6685955.090,25.014456,60.286158
PP,2,2022,25503803.320,6683362.900,25.068706,60.262875
PP,1,2022,25497600.140,6676044.040,24.956734,60.197196
PP,1,2022,25497902.720,6675162.190,24.962198,60.189283
PP,2,2022,25495452.200,6675226.690,24.918028,60.189842
PP,1,2022,25502371.810,6676260.600,25.042763,60.199140
PP,2,2022,25493399.630,6677607.340,24.880954,60.211181
PP,2,2022,25503112.960,6677170.560,25.056139,60.207303
JK,3,2021,25500931.160,6680195.770,25.016807,60.234466
JK,3,2021,25497235.830,6674008.470,24.950194,60.178924
JK,2,2021,25501478.420,6682463.190,25.026701,60.254815
JK,2,2021,25496065.800,6680496.400,24.928986,60.237146
JK,2,2021,25504369.190,6677569.090,25.078803,60.210868
JK,2,2021,25495512.590,6682207.920,24.918962,60.252502
JK,2,2021,25497230.680,6673673.590,24.950105,60.175918
JK,2,2021,25491468.600,6679757.380,24.846035,60.230443
JK,2,2021,25496023.210,6680721.080,24.928213,60.239162
JK,2,2021,25496925.420,6671691.740,24.944636,60.158128
JK,2,2021,25497633.820,6675755.840,24.957345,60.194610
JK,2,2021,25497605.560,6673039.700,24.956867,60.170231
JK,2,2021,25501176.220,6684105.960,25.021252,60.269560
JK,2,2021,25493649.190,6680220.540,24.885373,60.234640
JK,2,2021,25498156.510,6674676.030,24.966777,60.184921
JK,2,2021,25501700.430,6675736.740,25.030654,60.194442
JK,2,2021,25497181.070,6673367.190,24.949216,60.173168
JK,2,2021,25497930.160,6675956.510,24.962685,60.196413
JK,2,2021,25496570.080,6672287.500,24.938227,60.163473
