rank,count,weighted_score,sev_1,sev_2,sev_3,type_MA,type_PP,type_JK,type_MP,lat,lon
2425,3,4.0,2,1,0,3,0,0,0,60.176887,25.028510
2426,3,4.0,2,1,0,2,0,1,0,60.212520,25.077266
2427,3,4.0,2,1,0,2,0,0,1,60.230733,25.130905
2428,3,4.0,2,1,0,3,0,0,0,60.240847,24.943782
2429,3,4.0,2,1,0,3,0,0,0,60.247022,25.009069
2430,3,4.0,2,1,0,0,0,3,0,60.189689,24.939546
2431,3,4.0,2,1,0,2,1,0,0,60.240604,25.099928
2432,3,4.0,2,1,0,2,0,0,1,60.246573,24.992154
2433,3,4.0,2,1,0,2,1,0,0,60.219811,24.861067
2434,3,4.0,2,1,0,2,1,0,0,60.213077,25.057685
2435,3,4.0,2,1,0,2,0,1,0,60.269369,25.069488
2436,3,4.0,2,1,0,1,1,0,1,60.246407,24.931815
2437,3,4.0,2,1,0,2,1,0,0,60.280522,25.003138
2438,3,4.0,2,1,0,3,0,0,0,60.212419,25.073071
2439,3,4.0,2,1,0,3,0,0,0,60.270893,25.084735
2440,3,4.0,2,1,0,3,0,0,0,60.225314,24.891288
2441,3,4.0,2,1,0,2,1,0,0,60.167594,25.040964
2442,3,4.0,2,1,0,2,1,0,0,60.201063,25.127186
2443,3,4.0,2,1,0,3,0,0,0,60.245586,25.050466
2444,3,4.0,2,1,0,3,0,0,0,60.196524,25.133168
2445,3,4.0,2,1,0,3,0,0,0,60.216108,25.062897
2446,3,4.0,2,1,0,2,0,1,0,60.228597,24.933444
2447,3,4.0,2,1,0,2,0,0,1,60.259470,25.012567
2448,3,4.0,2,1,0,3,0,0,0,60.244969,24.867041
2449,3,4.0,2,1,0,2,0,0,1,60.268955,25.066565
2450,3,4.0,2,1,0,3,0,0,0,60.277193,25.020752
2451,3,4.0,2,1,0,2,1,0,0,60.249556,25.017342
2452,3,4.0,2,1,0,3,0,0,0,60.247854,24.947487
2453,3,4.0,2,1,0,2,0,0,1,60.277459,25.033829
2454,3,4.0,2,1,0,3,0,0,0,60.236215,25.035493
2455,3,4.0,2,1,0,2,0,0,1,60.229608,25.016928
2456,3,4.0,2,1,0,3,0,0,0,60.162589,24.901479
2457,3,4.0,2,1,0,3,0,0,0,60.244348,25.014212
2458,3,4.0,2,1,0,2,1,0,0,60.255353,24.925118
2459,3,4.0,2,1,0,1,0,1,1,60.252720,25.022464
2460,3,4.0,2,1,0,3,0,0,0,60.228597,24.961254
2461,3,4.0,2,1,0,2,0,1,0,60.189365,25.064425
2462,3,4.0,2,1,0,2,1,0,0,60.219181,24.937274
2463,3,4.0,2,1,0,3,0,0,0,60.228268,24.909031
2464,3,4.0,2,1,0,3,0,0,0,60.211824,24.954548
2465,3,4.0,2,1,0,1,1,0,1,60.256742,24.986333
2466,3,4.0,2,1,0,1,0,1,1,60.238429,25.083640
2467,3,4.0,2,1,0,3,0,0,0,60.239213,24.868859
2468,3,4.0,2,1,0,2,0,1,0,60.252752,24.881601
2469,3,4.0,2,1,0,3,0,0,0,60.167867,25.045466
2470,3,4.0,2,1,0,2,1,0,0,60.165300,25.076486
2471,3,4.0,2,1,0,2,1,0,0,60.241399,24.955104
2472,3,4.0,2,1,0,2,0,1,0,60.252185,24.855553
2473,3,4.0,2,1,0,2,1,0,0,60.210753,24.885725
2474,3,4.0,2,1,0,3,0,0,0,60.185200,24.907883
2475,3,4.0,2,1,0,2,0,1,0,60.234246,24.842908
2476,2,4.0,0,2,0,2,0,0,0,60.245024,24.977220
2477,2,4.0,0,2,0,0,2,0,0,60.195723,25.063736
2478,2,4.0,0,2,0,1,1,0,0,60.190787,25.138319
2479,2,4.0,0,2,0,2,0,0,0,60.199055,25.132609
2480,2,4.0,0,2,0,1,0,0,1,60.246539,24.844158
2481,2,4.0,0,2,0,1,1,0,0,60.235580,25.036997
2482,2,4.0,0,2,0,0,1,0,1,60.215819,24.881450
2483,2,4.0,0,2,0,0,0,1,1,60.205509,24.893335
2484,2,4.0,0,2,0,1,0,1,0,60.221211,24.851326
2485,2,4.0,0,2,0,2,0,0,0,60.197485,25.047205
2486,2,4.0,0,2,0,0,0,0,2,60.248923,25.160948
2487,2,4.0,0,2,0,1,0,0,1,60.264819,24.979010
2488,2,4.0,0,2,0,1,0,1,0,60.190391,25.054747
2489,2,4.0,0,2,0,1,0,0,1,60.221089,25.094617
2490,2,4.0,0,2,0,0,2,0,0,60.222302,24.875773
2491,2,4.0,0,2,0,0,2,0,0,60.217504,24.982975
2492,2,4.0,0,2,0,0,2,0,0,60.275568,25.029440
2493,2,4.0,0,2,0,1,1,0,0,60.254866,24.938457
2494,2,4.0,0,2,0,1,0,1,0,60.189934,24.907376
2495,2,4.0,0,2,0,0,0,0,2,60.244799,24.932766
2496,2,4.0,0,2,0,1,0,0,1,60.164711,25.066587
2497,2,4.0,0,2,0,1,0,0,1,60.222717,24.901864
2498,2,4.0,0,2,0,0,0,2,0,60.238673,24.962931
2499,2,4.0,0,2,0,1,1,0,0,60.221691,24.843186
2500,2,4.0,0,2,0,0,1,0,1,60.238869,24.922311
2501,2,4.0,0,2,0,2,0,0,0,60.202329,24.937397
2502,2,4.0,0,2,0,0,2,0,0,60.238559,24.901736
2503,2,4.0,0,2,0,0,0,0,2,60.240870,24.859730
2504,2,4.0,0,2,0,0,0,0,2,60.273028,24.994791
2505,2,4.0,0,2,0,2,0,0,0,60.236888,25.116475
2506,2,4.0,0,2,0,1,1,0,0,60.239815,24.960991
2507,2,4.0,0,2,0,0,1,0,1,60.256917,24.977143
2508,2,4.0,0,2,0,1,0,0,1,60.244597,24.973793
2509,2,4.0,0,2,0,2,0,0,0,60.224553,25.098073
2510,2,4.0,0,2,0,1,0,1,0,60.218677,24.927452
2511,2,4.0,0,2,0,0,1,1,0,60.180631,24.945115
2512,2,4.0,0,2,0,0,2,0,0,60.161733,25.047951
2513,1,4.0,0,0,1,1,0,0,0,60.256069,25.030611
2514,1,4.0,0,0,1,0,0,0,1,60.149891,24.913239
2515,1,4.0,0,0,1,0,0,1,0,60.159160,24.907502
2516,1,4.0,0,0,1,0,0,0,1,60.278929,25.018942
2517,1,4.0,0,0,1,0,1,0,0,60.179018,24.963070
2518,1,4.0,0,0,1,1,0,0,0,60.253585,25.186087
2519,1,4.0,0,0,1,0,0,1,0,60.207793,25.088944
2520,1,4.0,0,0,1,1,0,0,0,60.205765,24.896228
2521,1,4.0,0,0,1,0,1,0,0,60.201011,24.950047
2522,1,4.0,0,0,1,1,0,0,0,60.195594,25.133656
2523,1,4.0,0,0,1,1,0,0,0,60.281676,25.018218
2524,3,3.0,3,0,0,3,0,0,0,60.229268,24.905481
2525,3,3.0,3,0,0,3,0,0,0,60.242553,25.085362
2526,3,3.0,3,0,0,3,0,0,0,60.244851,24.943074
2527,3,3.0,3,0,0,3,0,0,0,60.185211,24.862331
2528,3,3.0,3,0,0,3,0,0,0,60.223370,25.174516
2529,3,3.0,3,0,0,3,0,0,0,60.270272,25.219449
2530,3,3.0,3,0,0,3,0,0,0,60.227817,25.122575
2531,3,3.0,3,0,0,3,0,0,0,60.156653,24.922095
2532,3,3.0,3,0,0,2,0,1,0,60.214169,24.873362
2533,3,3.0,3,0,0,3,0,0,0,60.265049,25.201115
2534,3,3.0,3,0,0,3,0,0,0,60.208643,25.159011
2535,3,3.0,3,0,0,3,0,0,0,60.286627,25.007867
2536,3,3.0,3,0,0,3,0,0,0,60.244438,24.964669
2537,3,3.0,3,0,0,3,0,0,0,60.158085,24.962212
2538,3,3.0,3,0,0,3,0,0,0,60.235268,24.854430
2539,3,3.0,3,0,0,2,0,1,0,60.218941,24.962106
2540,3,3.0,3,0,0,3,0,0,0,60.203725,25.159033
2541,3,3.0,3,0,0,2,0,1,0,60.155024,24.914992
2542,3,3.0,3,0,0,3,0,0,0,60.185936,25.004345
2543,3,3.0,3,0,0,3,0,0,0,60.265843,25.206791
2544,3,3.0,3,0,0,3,0,0,0,60.226769,25.102592
2545,3,3.0,3,0,0,2,1,0,0,60.232807,25.076635
2546,3,3.0,3,0,0,3,0,0,0,60.205059,24.883854
2547,3,3.0,3,0,0,3,0,0,0,60.165954,24.890955
2548,3,3.0,3,0,0,3,0,0,0,60.223297,25.058200
2549,3,3.0,3,0,0,3,0,0,0,60.149401,24.914971
2550,3,3.0,3,0,0,3,0,0,0,60.193273,24.966485
2551,3,3.0,3,0,0,3,0,0,0,60.218557,25.134846
2552,3,3.0,3,0,0,2,0,1,0,60.220429,24.867240
2553,3,3.0,3,0,0,3,0,0,0,60.152889,24.926427
2554,3,3.0,3,0,0,2,0,0,1,60.164653,24.886583
2555,3,3.0,3,0,0,2,1,0,0,60.166011,24.910730
2556,3,3.0,3,0,0,3,0,0,0,60.207034,24.889533
2557,3,3.0,3,0,0,2,0,0,1,60.216315,24.948264
2558,3,3.0,3,0,0,3,0,0,0,60.216572,25.114496
2559,3,3.0,3,0,0,3,0,0,0,60.222205,25.147081
2560,3,3.0,3,0,0,3,0,0,0,60.228358,24.902095
2561,3,3.0,3,0,0,3,0,0,0,60.234625,24.956628
2562,3,3.0,3,0,0,2,0,1,0,60.246713,25.007502
2563,3,3.0,3,0,0,3,0,0,0,60.220239,25.145937
2564,3,3.0,3,0,0,3,0,0,0,60.234799,24.919641
2565,3,3.0,3,0,0,3,0,0,0,60.249689,24.987766
2566,3,3.0,3,0,0,3,0,0,0,60.222346,25.061425
2567,3,3.0,3,0,0,2,0,0,1,60.266855,24.980309
2568,3,3.0,3,0,0,3,0,0,0,60.203353,25.029302
2569,3,3.0,3,0,0,3,0,0,0,60.212050,25.050587
2570,3,3.0,3,0,0,3,0,0,0,60.214969,24.895303
2571,3,3.0,3,0,0,3,0,0,0,60.247230,24.997683
2572,3,3.0,3,0,0,3,0,0,0,60.160448,24.950722
2573,3,3.0,3,0,0,3,0,0,0,60.236312,25.001410
2574,3,3.0,3,0,0,2,1,0,0,60.166589,24.971373
2575,3,3.0,3,0,0,3,0,0,0,60.220136,24.868563
2576,3,3.0,3,0,0,3,0,0,0,60.226193,24.997185
2577,3,3.0,3,0,0,3,0,0,0,60.244087,24.968548
2578,3,3.0,3,0,0,3,0,0,0,60.170749,25.041438
2579,3,3.0,3,0,0,2,0,0,1,60.239364,25.110737
2580,3,3.0,3,0,0,2,0,0,1,60.147728,24.923014
2581,3,3.0,3,0,0,3,0,0,0,60.181348,24.992732
2582,3,3.0,3,0,0,2,0,0,1,60.199819,25.120665
2583,3,3.0,3,0,0,3,0,0,0,60.280757,25.027004
2584,3,3.0,3,0,0,3,0,0,0,60.208911,25.100343
2585,3,3.0,3,0,0,2,0,1,0,60.245313,24.862493
2586,3,3.0,3,0,0,3,0,0,0,60.256294,25.017199
2587,3,3.0,3,0,0,3,0,0,0,60.177341,25.035010
2588,3,3.0,3,0,0,3,0,0,0,60.216896,24.872537
2589,3,3.0,3,0,0,3,0,0,0,60.216989,24.892307
2590,3,3.0,3,0,0,3,0,0,0,60.221875,24.984290
2591,3,3.0,3,0,0,3,0,0,0,60.211092,25.047491
2592,3,3.0,3,0,0,2,1,0,0,60.251110,25.173153
2593,3,3.0,3,0,0,3,0,0,0,60.210680,24.975692
2594,3,3.0,3,0,0,3,0,0,0,60.158773,24.912540
2595,3,3.0,3,0,0,3,0,0,0,60.231639,24.959756
2596,3,3.0,3,0,0,3,0,0,0,60.245797,24.926409
2597,3,3.0,3,0,0,3,0,0,0,60.166888,24.857691
2598,3,3.0,3,0,0,3,0,0,0,60.251502,25.066954
2599,3,3.0,3,0,0,2,0,1,0,60.229532,24.937013
2600,3,3.0,3,0,0,3,0,0,0,60.197579,24.867227
2601,3,3.0,3,0,0,2,0,0,1,60.236471,24.848978
2602,3,3.0,3,0,0,3,0,0,0,60.241662,24.888284
2603,3,3.0,3,0,0,3,0,0,0,60.220210,24.920784
2604,3,3.0,3,0,0,3,0,0,0,60.251878,25.081933
2605,3,3.0,3,0,0,3,0,0,0,60.232756,24.943815
2606,3,3.0,3,0,0,3,0,0,0,60.207630,24.920717
2607,3,3.0,3,0,0,3,0,0,0,60.231462,24.997586
2608,3,3.0,3,0,0,2,0,0,1,60.189067,24.934076
2609,3,3.0,3,0,0,3,0,0,0,60.214745,25.099178
2610,3,3.0,3,0,0,3,0,0,0,60.204739,24.849352
2611,3,3.0,3,0,0,3,0,0,0,60.258653,25.081708
2612,3,3.0,3,0,0,3,0,0,0,60.203700,25.148493
2613,3,3.0,3,0,0,3,0,0,0,60.223633,24.899502
2614,3,3.0,3,0,0,3,0,0,0,60.221493,24.992926
2615,3,3.0,3,0,0,2,0,0,1,60.226791,24.901313
2616,3,3.0,3,0,0,3,0,0,0,60.218954,25.129211
2617,3,3.0,3,0,0,2,0,0,1,60.209329,25.160989
2618,3,3.0,3,0,0,3,0,0,0,60.162253,24.898783
2619,3,3.0,3,0,0,3,0,0,0,60.233438,24.971506
2620,3,3.0,3,0,0,3,0,0,0,60.274606,25.046228
2621,3,3.0,3,0,0,3,0,0,0,60.258440,25.009093
2622,3,3.0,3,0,0,2,1,0,0,60.205922,25.052265
2623,3,3.0,3,0,0,3,0,0,0,60.244311,24.884061
2624,3,3.0,3,0,0,3,0,0,0,60.231367,25.025618
2625,3,3.0,3,0,0,3,0,0,0,60.149488,24.881719
2626,3,3.0,3,0,0,3,0,0,0,60.163748,25.079097
2627,3,3.0,3,0,0,3,0,0,0,60.198411,24.869428
2628,3,3.0,3,0,0,3,0,0,0,60.230294,24.876748
2629,3,3.0,3,0,0,3,0,0,0,60.200983,25.057526
2630,3,3.0,3,0,0,3,0,0,0,60.149487,24.885370
2631,3,3.0,3,0,0,3,0,0,0,60.162598,24.862415
2632,3,3.0,3,0,0,3,0,0,0,60.226376,24.928660
2633,3,3.0,3,0,0,3,0,0,0,60.196960,25.043363
2634,3,3.0,3,0,0,3,0,0,0,60.239478,25.157146
2635,3,3.0,3,0,0,3,0,0,0,60.190738,25.027349
2636,3,3.0,3,0,0,2,0,0,1,60.254884,25.003074
2637,3,3.0,3,0,0,3,0,0,0,60.189575,24.978400
2638,3,3.0,3,0,0,3,0,0,0,60.215039,24.900565
2639,3,3.0,3,0,0,3,0,0,0,60.223709,25.017688
2640,3,3.0,3,0,0,3,0,0,0,60.154212,24.929251
2641,3,3.0,3,0,0,3,0,0,0,60.236314,25.017083
2642,3,3.0,3,0,0,3,0,0,0,60.149212,24.926767
2643,3,3.0,3,0,0,3,0,0,0,60.201845,25.067202
2644,3,3.0,3,0,0,3,0,0,0,60.195366,24.877707
2645,3,3.0,3,0,0,3,0,0,0,60.261742,25.011200
2646,3,3.0,3,0,0,2,1,0,0,60.198885,24.902571
2647,3,3.0,3,0,0,3,0,0,0,60.147721,24.878209
2648,3,3.0,3,0,0,3,0,0,0,60.218698,24.958505
2649,3,3.0,3,0,0,3,0,0,0,60.217711,25.129493
2650,3,3.0,3,0,0,3,0,0,0,60.242999,25.046759
2651,3,3.0,3,0,0,3,0,0,0,60.214412,25.133345
2652,3,3.0,3,0,0,3,0,0,0,60.253279,24.940713
2653,3,3.0,3,0,0,3,0,0,0,60.176656,24.941811
2654,3,3.0,3,0,0,3,0,0,0,60.222531,24.891027
2655,3,3.0,3,0,0,3,0,0,0,60.273251,24.991478
2656,3,3.0,3,0,0,3,0,0,0,60.156592,24.883217
2657,3,3.0,3,0,0,3,0,0,0,60.213029,25.103347
2658,3,3.0,3,0,0,0,2,0,1,60.260358,24.945240
2659,3,3.0,3,0,0,3,0,0,0,60.216679,25.090494
2660,3,3.0,3,0,0,2,1,0,0,60.250956,24.941504
2661,3,3.0,3,0,0,3,0,0,0,60.189867,24.909160
2662,3,3.0,3,0,0,2,1,0,0,60.257137,24.951479
2663,3,3.0,3,0,0,3,0,0,0,60.255492,24.988981
2664,3,3.0,3,0,0,1,2,0,0,60.251640,25.017485
2665,3,3.0,3,0,0,3,0,0,0,60.274957,25.072848
2666,3,3.0,3,0,0,2,1,0,0,60.233912,24.965638
2667,3,3.0,3,0,0,3,0,0,0,60.192643,24.872531
2668,3,3.0,3,0,0,3,0,0,0,60.204943,25.147028
2669,3,3.0,3,0,0,3,0,0,0,60.223773,24.966333
2670,3,3.0,3,0,0,3,0,0,0,60.220381,25.039529
2671,3,3.0,3,0,0,3,0,0,0,60.234245,24.935261
2672,3,3.0,3,0,0,2,0,0,1,60.270638,25.006827
2673,3,3.0,3,0,0,3,0,0,0,60.241130,25.107864
2674,3,3.0,3,0,0,3,0,0,0,60.250222,24.996099
2675,3,3.0,3,0,0,3,0,0,0,60.230946,24.960837
2676,3,3.0,3,0,0,3,0,0,0,60.233790,24.951305
2677,3,3.0,3,0,0,3,0,0,0,60.230399,24.839285
2678,3,3.0,3,0,0,3,0,0,0,60.185176,25.014596
2679,3,3.0,3,0,0,3,0,0,0,60.172990,24.914920
2680,3,3.0,3,0,0,2,0,0,1,60.152889,24.925238
2681,3,3.0,3,0,0,3,0,0,0,60.224902,24.850680
2682,3,3.0,3,0,0,3,0,0,0,60.203461,24.884889
2683,3,3.0,3,0,0,3,0,0,0,60.239531,24.993110
2684,3,3.0,3,0,0,3,0,0,0,60.205022,25.094874
2685,3,3.0,3,0,0,2,0,0,1,60.247335,25.015327
2686,3,3.0,3,0,0,0,3,0,0,60.257396,25.007084
2687,2,3.0,1,1,0,2,0,0,0,60.227063,24.977401
2688,2,3.0,1,1,0,2,0,0,0,60.246846,24.893026
2689,2,3.0,1,1,0,2,0,0,0,60.166082,24.891684
2690,2,3.0,1,1,0,1,1,0,0,60.253777,24.897150
2691,2,3.0,1,1,0,2,0,0,0,60.179097,24.976901
2692,2,3.0,1,1,0,2,0,0,0,60.235632,24.946247
2693,2,3.0,1,1,0,1,0,0,1,60.224804,25.014426
2694,2,3.0,1,1,0,0,2,0,0,60.199123,25.042725
2695,2,3.0,1,1,0,1,0,1,0,60.180974,24.974786
2696,2,3.0,1,1,0,2,0,0,0,60.226697,24.944339
2697,2,3.0,1,1,0,1,1,0,0,60.183109,24.981911
2698,2,3.0,1,1,0,2,0,0,0,60.261581,25.079149
2699,2,3.0,1,1,0,2,0,0,0,60.231848,25.134068
2700,2,3.0,1,1,0,2,0,0,0,60.267736,25.212685
2701,2,3.0,1,1,0,1,0,0,1,60.237088,25.100843
2702,2,3.0,1,1,0,1,0,0,1,60.261050,25.039565
2703,2,3.0,1,1,0,1,1,0,0,60.172908,24.906448
2704,2,3.0,1,1,0,1,0,1,0,60.227353,25.104822
2705,2,3.0,1,1,0,1,0,1,0,60.176995,25.036929
2706,2,3.0,1,1,0,2,0,0,0,60.261907,25.172947
2707,2,3.0,1,1,0,2,0,0,0,60.277400,24.990928
2708,2,3.0,1,1,0,2,0,0,0,60.220393,25.082036
2709,2,3.0,1,1,0,2,0,0,0,60.238846,25.137397
2710,2,3.0,1,1,0,2,0,0,0,60.192842,25.136544
2711,2,3.0,1,1,0,1,0,0,1,60.260532,24.987494
2712,2,3.0,1,1,0,1,1,0,0,60.225008,24.960707
2713,2,3.0,1,1,0,1,1,0,0,60.225094,25.084639
2714,2,3.0,1,1,0,2,0,0,0,60.169813,25.029001
2715,2,3.0,1,1,0,2,0,0,0,60.241883,24.876316
2716,2,3.0,1,1,0,2,0,0,0,60.255215,24.922564
2717,2,3.0,1,1,0,1,1,0,0,60.240389,24.837696
2718,2,3.0,1,1,0,1,1,0,0,60.243132,24.854704
2719,2,3.0,1,1,0,2,0,0,0,60.249414,24.979264
2720,2,3.0,1,1,0,1,0,0,1,60.252222,24.867016
2721,2,3.0,1,1,0,1,1,0,0,60.233025,25.016649
2722,2,3.0,1,1,0,1,0,1,0,60.236610,25.021915
2723,2,3.0,1,1,0,2,0,0,0,60.195426,24.973395
2724,2,3.0,1,1,0,2,0,0,0,60.264437,25.187033
2725,2,3.0,1,1,0,2,0,0,0,60.254524,24.883028
2726,2,3.0,1,1,0,1,0,0,1,60.237505,24.837107
2727,2,3.0,1,1,0,1,0,0,1,60.273234,25.055363
2728,2,3.0,1,1,0,1,0,0,1,60.236424,24.964370
2729,2,3.0,1,1,0,1,1,0,0,60.256194,25.029841
2730,2,3.0,1,1,0,0,2,0,0,60.166797,24.919573
2731,2,3.0,1,1,0,1,1,0,0,60.234039,25.133832
2732,2,3.0,1,1,0,1,0,0,1,60.235849,25.066143
2733,2,3.0,1,1,0,1,1,0,0,60.197911,25.029293
2734,2,3.0,1,1,0,2,0,0,0,60.210799,25.173125
2735,2,3.0,1,1,0,2,0,0,0,60.230931,25.161711
2736,2,3.0,1,1,0,1,1,0,0,60.230846,24.919815
2737,2,3.0,1,1,0,2,0,0,0,60.254624,25.059088
2738,2,3.0,1,1,0,1,0,1,0,60.228754,24.911130
2739,2,3.0,1,1,0,1,0,1,0,60.262986,24.984319
2740,2,3.0,1,1,0,2,0,0,0,60.256360,24.880274
2741,2,3.0,1,1,0,1,1,0,0,60.214860,24.892356
2742,2,3.0,1,1,0,2,0,0,0,60.186475,24.865456
2743,2,3.0,1,1,0,1,0,0,1,60.277240,24.989934
2744,2,3.0,1,1,0,1,0,0,1,60.278578,25.198710
2745,2,3.0,1,1,0,1,1,0,0,60.246882,24.878795
2746,2,3.0,1,1,0,2,0,0,0,60.251623,24.898927
2747,2,3.0,1,1,0,1,0,1,0,60.241718,24.975227
2748,2,3.0,1,1,0,1,0,1,0,60.200996,24.873512
2749,2,3.0,1,1,0,1,0,1,0,60.230767,25.090305
2750,2,3.0,1,1,0,1,0,1,0,60.256555,24.895084
2751,2,3.0,1,1,0,1,1,0,0,60.213278,24.917285
2752,2,3.0,1,1,0,2,0,0,0,60.189899,25.025825
2753,2,3.0,1,1,0,2,0,0,0,60.203055,24.858510
2754,2,3.0,1,1,0,0,1,0,1,60.219739,25.077846
2755,2,3.0,1,1,0,1,0,0,1,60.211176,25.180764
2756,2,3.0,1,1,0,0,1,0,1,60.239532,25.014511
2757,2,3.0,1,1,0,2,0,0,0,60.244279,25.040203
2758,2,3.0,1,1,0,0,2,0,0,60.232517,24.877403
2759,2,3.0,1,1,0,1,0,0,1,60.210278,24.882779
2760,2,3.0,1,1,0,0,2,0,0,60.246837,24.938907
2761,2,3.0,1,1,0,1,1,0,0,60.265137,24.997582
2762,2,3.0,1,1,0,0,1,1,0,60.247940,24.999782
2763,2,3.0,1,1,0,1,0,1,0,60.264275,25.083823
2764,2,3.0,1,1,0,0,1,1,0,60.181151,24.939574
2765,2,3.0,1,1,0,1,0,1,0,60.219417,24.893335
2766,2,3.0,1,1,0,1,1,0,0,60.163984,25.070318
2767,2,3.0,1,1,0,1,0,0,1,60.248657,24.920825
2768,2,3.0,1,1,0,2,0,0,0,60.178325,24.852569
2769,2,3.0,1,1,0,2,0,0,0,60.205408,24.863777
2770,2,3.0,1,1,0,1,0,1,0,60.237010,25.005102
2771,2,3.0,1,1,0,1,1,0,0,60.264882,24.987181
2772,2,3.0,1,1,0,2,0,0,0,60.244258,24.945918
2773,2,3.0,1,1,0,1,0,1,0,60.236806,25.113011
2774,2,3.0,1,1,0,1,1,0,0,60.249522,24.936328
2775,2,3.0,1,1,0,1,1,0,0,60.240088,25.105118
2776,2,3.0,1,1,0,1,0,0,1,60.161535,24.904592
2777,2,3.0,1,1,0,1,0,1,0,60.204805,24.875425
2778,2,3.0,1,1,0,1,0,1,0,60.238528,25.018462
2779,2,3.0,1,1,0,1,0,0,1,60.256054,25.021552
2780,2,3.0,1,1,0,2,0,0,0,60.256733,25.197108
2781,2,3.0,1,1,0,0,1,1,0,60.270060,25.054841
2782,2,3.0,1,1,0,1,1,0,0,60.185356,24.968761
2783,2,3.0,1,1,0,1,1,0,0,60.199174,25.039075
2784,2,3.0,1,1,0,2,0,0,0,60.206661,25.034324
2785,2,3.0,1,1,0,2,0,0,0,60.213448,24.932547
2786,2,3.0,1,1,0,2,0,0,0,60.218458,24.853256
2787,2,3.0,1,1,0,1,0,0,1,60.203120,25.062559
2788,2,3.0,1,1,0,1,1,0,0,60.164262,24.857271
2789,2,3.0,1,1,0,2,0,0,0,60.267471,24.979845
2790,2,3.0,1,1,0,2,0,0,0,60.191629,24.891573
2791,2,3.0,1,1,0,2,0,0,0,60.267880,25.080363
2792,2,3.0,1,1,0,2,0,0,0,60.218421,25.047873
2793,2,3.0,1,1,0,1,0,0,1,60.217526,24.960020
2794,2,3.0,1,1,0,0,0,1,1,60.245063,24.941368
2795,2,3.0,1,1,0,1,0,0,1,60.250731,24.961170
2796,2,3.0,1,1,0,0,1,0,1,60.252336,24.847549
2797,2,3.0,1,1,0,0,0,1,1,60.243146,25.009699
2798,2,3.0,1,1,0,1,1,0,0,60.233756,25.078938
2799,2,3.0,1,1,0,1,1,0,0,60.275948,25.033233
2800,2,3.0,1,1,0,1,1,0,0,60.230202,24.971052
2801,2,3.0,1,1,0,0,2,0,0,60.252775,24.884055
2802,2,3.0,1,1,0,2,0,0,0,60.154698,24.886750
2803,2,3.0,1,1,0,1,0,1,0,60.222863,25.053449
2804,2,3.0,1,1,0,1,0,1,0,60.198778,24.925405
2805,2,3.0,1,1,0,1,1,0,0,60.281121,25.023308
2806,2,3.0,1,1,0,0,1,0,1,60.281247,25.025435
2807,2,3.0,1,1,0,1,1,0,0,60.233978,25.070346
2808,2,3.0,1,1,0,1,0,1,0,60.271715,25.004835
2809,2,3.0,1,1,0,2,0,0,0,60.246552,25.050995
2810,2,3.0,1,1,0,1,0,0,1,60.247237,24.890547
2811,2,3.0,1,1,0,1,0,1,0,60.231937,25.080028
2812,2,3.0,1,1,0,1,0,0,1,60.271333,25.003321
2813,2,3.0,1,1,0,1,1,0,0,60.269012,25.010207
2814,2,3.0,1,1,0,2,0,0,0,60.250190,24.951102
2815,2,3.0,1,1,0,1,1,0,0,60.271553,25.039454
2816,2,3.0,1,1,0,0,0,1,1,60.223697,25.090739
2817,2,3.0,1,1,0,1,1,0,0,60.158664,24.957785
2818,2,3.0,1,1,0,1,1,0,0,60.223901,24.971342
2819,2,3.0,1,1,0,1,1,0,0,60.213836,25.133702
2820,2,3.0,1,1,0,2,0,0,0,60.221862,25.100820
2821,2,3.0,1,1,0,1,0,1,0,60.232588,25.065235
2822,2,3.0,1,1,0,2,0,0,0,60.184390,25.061084
2823,2,3.0,1,1,0,1,0,0,1,60.208096,25.155422
2824,2,3.0,1,1,0,1,0,0,1,60.228892,24.860836
2825,2,3.0,1,1,0,1,1,0,0,60.268501,25.003395
2826,2,3.0,1,1,0,1,0,1,0,60.189895,25.049693
2827,2,3.0,1,1,0,2,0,0,0,60.212103,24.931504
2828,2,3.0,1,1,0,1,1,0,0,60.182554,24.854474
2829,2,3.0,1,1,0,1,0,1,0,60.271065,25.049944
2830,2,3.0,1,1,0,1,0,1,0,60.208685,24.923101
2831,2,3.0,1,1,0,2,0,0,0,60.269351,24.994519
2832,2,3.0,1,1,0,0,1,1,0,60.209643,25.131512
2833,2,3.0,1,1,0,2,0,0,0,60.255140,24.956432
2834,2,3.0,1,1,0,1,1,0,0,60.229783,24.928827
2835,2,3.0,1,1,0,1,1,0,0,60.220847,25.105221
2836,2,3.0,1,1,0,1,0,0,1,60.264954,25.028984
2837,2,3.0,1,1,0,0,2,0,0,60.269963,25.056843
2838,2,3.0,1,1,0,1,1,0,0,60.248605,25.021338
2839,2,3.0,1,1,0,0,0,0,2,60.234221,25.063413
2840,2,3.0,1,1,0,1,0,0,1,60.184179,25.008924
2841,2,3.0,1,1,0,2,0,0,0,60.220660,24.925566
2842,2,3.0,1,1,0,1,1,0,0,60.266504,25.064814
2843,2,3.0,1,1,0,2,0,0,0,60.158465,25.049475
2844,2,3.0,1,1,0,1,0,1,0,60.243212,25.076613
2845,2,3.0,1,1,0,1,1,0,0,60.204621,24.954681
2846,2,3.0,1,1,0,2,0,0,0,60.261031,25.083702
